"Choi matrices from t=0 to t=1000 log spaced, 100 points. Initial state of environment generated with SeedRandom[80991];ψ=RandomChainProductState[L-1];"
0.49516446024709015,0.014506619258303844+0.0467327019271781*I,0.01450661925866698+0.046732701927014945*I,0.40812474469560694-0.28039621156326655*I,0.014506619258303816-0.04673270192717809*I,0.0048355397528430455,0.004835539752838289,-0.014506619258821728-0.04673270192702716*I,0.014506619258666992-0.0467327019270149*I,0.004835539752838276,0.004835539752833514,-0.014506619258429993-0.04673270192709829*I,0.4081247446956069+0.2803962115632667*I,-0.014506619258821716+0.04673270192702713*I,-0.014506619258429984+0.04673270192709828*I,0.49516446024727967
0.49421543693158626,0.017353689204755277+0.05057341035815521*I,0.017353689205136517+0.05057341035799454*I,0.3900933017014091-0.30344046214908804*I,0.017353689204755284-0.05057341035815525*I,0.005784563068323067,0.005784563068320005,-0.01735368920525696-0.05057341035799234*I,0.01735368920513654-0.05057341035799466*I,0.0057845630683200045,0.005784563068316963,-0.017353689204857376-0.05057341035809953*I,0.39009330170140877+0.303440462149088*I,-0.01735368920525692+0.050573410357992274*I,-0.017353689204857425+0.05057341035809955*I,0.494215436931748
0.49308995699511965,0.020730129014103153+0.05456678989196398*I,0.020730129014495658+0.05456678989181187*I,0.3687091829088771-0.32740073935191755*I,0.02073012901410314-0.054566789891963854*I,0.006910043004767241,0.0069100430047668955,-0.02073012901458326-0.05456678989178993*I,0.020730129014495665-0.05456678989181175*I,0.0069100430047668955,0.006910043004766564,-0.020730129014188733-0.05456678989193671*I,0.3687091829088769+0.3274007393519173*I,-0.020730129014583275+0.05456678989178982*I,-0.020730129014188747+0.05456678989193676*I,0.4930899569952519
0.4917596214749894,0.024721135574452706+0.058661323545533356*I,0.02472113557484839+0.05866132354539509*I,0.3434328080266768-0.35196794127333453*I,0.024721135574452692-0.0586613235455334*I,0.008240378524877169,0.008240378524880547,-0.02472113557490644-0.058661323545349586*I,0.024721135574848375-0.05866132354539505*I,0.008240378524880548,0.008240378524883948,-0.024721135574531105-0.05866132354553619*I,0.34343280802667653+0.35196794127333353*I,-0.024721135574906405+0.0586613235453496*I,-0.024721135574531084+0.05866132354553628*I,0.4917596214750952
0.49019350036537873,0.029419498903268195+0.06278196768527822*I,0.02941949890365877+0.06278196768515748*I,0.31367650694419474-0.3766918061118308*I,0.029419498903268275-0.06278196768527829*I,0.00980649963447422,0.009806499634482189,-0.02941949890369213-0.06278196768508623*I,0.02941949890365888-0.0627819676851574*I,0.009806499634482197,0.009806499634490167,-0.029419498903349474-0.06278196768530907*I,0.313676506944195+0.3766918061118313*I,-0.029419498903692175+0.06278196768508634*I,-0.029419498903349484+0.06278196768530916*I,0.4901935003654631
0.4883589549052469,0.03492313528367406+0.06682352309151228*I,0.03492313528405242+0.06682352309140963*I,0.2788201432016377-0.40094113854928887*I,0.03492313528367404-0.06682352309151236*I,0.011641045094599935,0.011641045094612968,-0.03492313528406687-0.06682352309131363*I,0.03492313528405247-0.06682352309140967*I,0.011641045094612957,0.011641045094625989,-0.03492313528376658-0.0668235230915656*I,0.2788201432016384+0.4009411385492885*I,-0.03492313528406696+0.06682352309131365*I,-0.03492313528376659+0.06682352309156561*I,0.48835895490532333
0.4862231336696342,0.041330598990545434+0.07064285318633907*I,0.041330598990908185+0.07064285318625053*I,0.23823953972478615-0.4238571191183206*I,0.04133059899054549-0.07064285318633913*I,0.013776866330213217,0.013776866330231213,-0.0413305989909092-0.07064285318613447*I,0.0413305989909082-0.0706428531862507*I,0.013776866330231218,0.013776866330249202,-0.041330598990654326-0.07064285318640724*I,0.23823953972478593+0.4238571191183201*I,-0.0413305989909092+0.07064285318613449*I,-0.04133059899065432+0.07064285318640749*I,0.48622313366971764
0.48375543919326064,0.048733682419704466+0.07405013737535032*I,0.048733682420053215+0.07405013737526756*I,0.19135334467342524-0.4443008242524579*I,0.04873368241970447-0.07405013737535035*I,0.0162445608065885,0.016244560806610967,-0.04873368242004343-0.07405013737513995*I,0.048733682420053194-0.07405013737526749*I,0.016244560806610953,0.01624456080663341,-0.048733682419829324-0.07405013737542741*I,0.19135334467342513+0.4443008242524589*I,-0.04873368242004339+0.07405013737514*I,-0.04873368241982943+0.07405013737542743*I,0.48375543919337644
0.4809313474380308,0.05720595768543191+0.07679968213265209*I,0.05720595768577378+0.07679968213256333*I,0.13769560132378028-0.4607980927963168*I,0.05720595768543182-0.07679968213265198*I,0.019068652561820148,0.019068652561846616,-0.057205957685750854-0.07679968213243535*I,0.05720595768577372-0.07679968213256319*I,0.019068652561846623,0.01906865256187316,-0.05720595768556805-0.07679968213273738*I,0.13769560132378034+0.4607980927963175*I,-0.057205957685750985+0.07679968213243517*I,-0.05720595768556806+0.07679968213273738*I,0.4809313474381985
0.47773804686657717,0.06678585939980906+0.07858136543451073*I,0.06678585940015465+0.0785813654344071*I,0.07702289046601943-0.4714881926074755*I,0.066785859399809-0.07858136543451075*I,0.02226195313326892,0.022261953133300198,-0.06678585940011028-0.07858136543428794*I,0.06678585940015459-0.0785813654344072*I,0.022261953133300184,0.022261953133331434,-0.06678585939995219-0.07858136543461224*I,0.07702289046601934+0.471488192607476*I,-0.06678585940011027+0.07858136543428795*I,-0.06678585939995219+0.0785813654346123*I,0.47773804686681126
0.4741824214744233,0.07745273557627597+0.07901465467581781*I,0.07745273557663279+0.07901465467570108*I,0.009466008015056569-0.4740879280552776*I,0.07745273557627604-0.07901465467581781*I,0.025817578525414785,0.02581757852545361,-0.07745273557655395-0.07901465467559315*I,0.07745273557663279-0.07901465467570096*I,0.025817578525453622,0.02581757852549243,-0.0774527355764301-0.07901465467594762*I,0.009466008015056543+0.47408792805527755*I,-0.07745273557655416+0.07901465467559339*I,-0.07745273557643016+0.0790146546759477*I,0.47418242147471773
0.47030188279243207,0.08909435162226821+0.0776484188315447*I,0.08909435162263268+0.07764841883143624*I,-0.06426422694283815-0.4658905129895857*I,0.08909435162226816-0.07764841883154455*I,0.02969811720740167,0.029698117207452798,-0.08909435162250912-0.07764841883133054*I,0.08909435162263243-0.07764841883143625*I,0.029698117207452884,0.029698117207503996,-0.08909435162245143-0.07764841883170624*I,-0.06426422694283812+0.4658905129895856*I,-0.08909435162250896+0.07764841883133042*I,-0.08909435162245138+0.07764841883170626*I,0.4703018827927578
0.46617837083299946,0.1014648875006027+0.07397153904308351*I,0.10146488750095425+0.07397153904302291*I,-0.14261095417219458-0.4438292342588059*I,0.1014648875006029-0.0739715390430835*I,0.03382162916683389,0.03382162916690071,-0.10146488750079158-0.07397153904289984*I,0.10146488750095435-0.07397153904302294*I,0.03382162916690077,0.03382162916696762,-0.10146488750084139-0.07397153904325295*I,-0.1426109541721946+0.4438292342588067*I,-0.10146488750079155+0.07397153904289984*I,-0.10146488750084144+0.07397153904325299*I,0.46617837083332714
0.46195534790061044,0.11413395629779254+0.06744160819600935*I,0.11413395629809533+0.06744160819602982*I,-0.2228483898876752-0.40464964917641616*I,0.11413395629779252-0.06744160819600935*I,0.03804465209921479,0.03804465209929254,-0.11413395629792662-0.06744160819587505*I,0.11413395629809532-0.06744160819602973*I,0.03804465209929252,0.03804465209937037,-0.11413395629809049-0.06744160819613051*I,-0.2228483898876751+0.40464964917641655*I,-0.11413395629792664+0.06744160819587505*I,-0.11413395629809078+0.06744160819613039*I,0.46195534790094045
0.4578565837298218,0.1264302488101388+0.05754157441262212*I,0.12643024881035575+0.057541574412705854*I,-0.30072490913260963-0.34524944647615685*I,0.126430248810139-0.05754157441262223*I,0.04214341626998038,0.04214341627005072,-0.12643024881023746-0.05754157441253848*I,0.1264302488103559-0.05754157441270597*I,0.0421434162700507,0.04214341627012113,-0.1264302488104429-0.05754157441264679*I,-0.30072490913261013+0.34524944647615713*I,-0.12643024881023715+0.05754157441253834*I,-0.1264302488104427+0.057541574412646845*I,0.4578565837301827
0.45420368289926577,0.13738895130179407+0.04387632562638091*I,0.13738895130190554+0.04387632562643389*I,-0.37013002491320335-0.26325795375864897*I,0.13738895130179402-0.04387632562638065*I,0.045796317100520234,0.045796317100559,-0.13738895130187864-0.04387632562632629*I,0.1373889513019052-0.043876325626433905*I,0.04579631710055903,0.04579631710059781,-0.1373889513020001-0.043876325626347405*I,-0.37013002491320407+0.2632579537586493*I,-0.13738895130187884+0.04387632562632625*I,-0.13738895130200013+0.0438763256263474*I,0.45420368289966945
0.4514263151010549,0.1457210546965248+0.026321356402378464*I,0.1457210546965598+0.0263213564022998*I,-0.42290001307971853-0.15792813841448577*I,0.14572105469652455-0.0263213564023785*I,0.0485736848987636,0.04857368489877029,-0.14572105469659388-0.026321356402353148*I,0.14572105469655985-0.026321356402299812*I,0.04857368489877036,0.048573684898777086,-0.1457210546965995-0.02632135640243909*I,-0.4229000130797177+0.1579281384144865*I,-0.14572105469659405+0.026321356402353148*I,-0.14572105469659918+0.026321356402439107*I,0.45142631510144293
0.45005478263380866,0.14983565209835623+0.00523080352688905*I,0.1498356520984379+0.005230803526728146*I,-0.44895912995768783-0.031384821161650846*I,0.1498356520983563-0.005230803526889051*I,0.04994521736605119,0.04994521736607665,-0.1498356520984075-0.0052308035269786075*I,0.14983565209843808-0.005230803526728159*I,0.04994521736607664,0.04994521736610197,-0.14983565209847824-0.005230803527144823*I,-0.4489591299576877+0.0313848211616508*I,-0.14983565209840746+0.005230803526978605*I,-0.149835652098478+0.00523080352714481*I,0.4500547826341368
