4.442339533067567459e-01
5.271723650456374699e-01
5.299353832242557072e-01
5.284806547222999917e-01
5.247656423849120788e-01
5.180310290850939081e-01
5.071082461864740987e-01
4.923938345715832554e-01
4.800507185541685873e-01
4.668762181685643942e-01
4.538038785022694421e-01
4.421415819209257858e-01
4.276081188238136099e-01
4.184206579931484260e-01
4.135244322321290911e-01
4.165652963481739079e-01
4.088983131954965766e-01
4.060128709317500917e-01
4.055150116366568191e-01
4.010614976705831336e-01
4.003943031557764543e-01
3.986109557719252905e-01
3.967713395830110290e-01
3.944006710354217016e-01
3.936808792088848930e-01
3.944603616609787533e-01
3.947848981811244440e-01
3.945265287627154893e-01
3.934059955709232614e-01
3.946426621490023989e-01
