3.904301193031908257e-01 4.613402274886512777e-01 5.003976883508424178e-01 5.070705408664182290e-01 5.357104228963879278e-01 5.467616111520183786e-01 5.015492730725003012e-01 4.915754627021930445e-01 5.019536705610944116e-01 5.038066868099584372e-01 5.208544495233817795e-01 5.068050125009790907e-01 4.813936443311674918e-01 5.326599257898878559e-01 5.044731798683724788e-01 5.504774637516580693e-01 5.072700848442333044e-01 5.026364433783512276e-01 5.066477463697566241e-01 4.666127897742490815e-01 4.725576515828250890e-01 4.793934690669330867e-01 4.480287714396589127e-01 4.612611906209098112e-01 4.300331365432377151e-01 4.415257148950657573e-01 4.680517973886144101e-01 4.616937226609089118e-01 4.571939057957657981e-01 4.510234070025102571e-01
3.464275155707859932e-01 4.324005618891091918e-01 4.689593792399102123e-01 5.305778550940498661e-01 5.556576602855050062e-01 5.560151558980146458e-01 5.109776790487969844e-01 5.309866256936172091e-01 4.754549084279803828e-01 4.635896109457454672e-01 5.100232474724960552e-01 5.233865831146848890e-01 5.274760798936434236e-01 4.744044574669046832e-01 4.777424812466453119e-01 5.133833222795175510e-01 4.802415455850679860e-01 4.981624832831511029e-01 5.134162336415374339e-01 4.931866982455181958e-01 4.710979825335103732e-01 4.531256957304232169e-01 4.593527685975219987e-01 4.467145180816978756e-01 4.292901294154434222e-01 4.674208614159914843e-01 4.498609653507801842e-01 4.440691752609302045e-01 4.418415339811743725e-01 4.324021944931513151e-01
3.759245108776240185e-01 4.438488850753226078e-01 4.667025280063728521e-01 4.945487965621156445e-01 5.001152158429207351e-01 5.122114633123914240e-01 5.233388359501338627e-01 4.898241730551803896e-01 5.350480552971433879e-01 5.078909605770138835e-01 4.954390366042246696e-01 5.225866062195725359e-01 5.033388633874320561e-01 5.062408247238084913e-01 5.019432754752481962e-01 5.104320241892971177e-01 4.940043710335484395e-01 4.965448221518391492e-01 4.715719979578754106e-01 4.602196985343331437e-01 4.194128438713583540e-01 4.519489580946673968e-01 4.367816952479429693e-01 4.560733918216092753e-01 4.566627581663877389e-01 4.741149462285879634e-01 4.559485706779583536e-01 4.660484590119090553e-01 4.651540971489657728e-01 4.606459496209879823e-01
3.846074086368717615e-01 4.265287795564030038e-01 4.589918403785316903e-01 4.699443819526519794e-01 5.083414665884806727e-01 5.213766851997175822e-01 5.134427090009485717e-01 4.928880760274843564e-01 4.777353654390537607e-01 5.280771580944878529e-01 4.790380709155234729e-01 5.023499253742067516e-01 5.159256651466821442e-01 5.107130713419634205e-01 5.192265536861331299e-01 5.033504992561056435e-01 4.701976883850130240e-01 4.932693736399588191e-01 4.898657977282637188e-01 4.900367311672089166e-01 4.532716253224089442e-01 4.783618401687081967e-01 4.737454530866089253e-01 4.500401228452534652e-01 4.712835098362005981e-01 4.645473982868872920e-01 4.559880167108185112e-01 4.581868672304169054e-01 4.569976987321285322e-01 4.447513705753460278e-01
3.629351475963057960e-01 4.136993867468443109e-01 4.382215841421406854e-01 4.782085708224334542e-01 4.581580317412678460e-01 5.252750132812946671e-01 5.226007954103971676e-01 5.079852858756013223e-01 4.922142247417380378e-01 4.798534763289733496e-01 5.181615668416312825e-01 5.090674782975791457e-01 5.241195971178932433e-01 4.895470435155493960e-01 5.238748959806406313e-01 5.023730072712874195e-01 4.994800572429903829e-01 4.970356798143720223e-01 5.319428229228252425e-01 5.037407476498220182e-01 4.959107345345180051e-01 4.707909946675716828e-01 4.853965500947924894e-01 4.877699410833978289e-01 4.584654283498705296e-01 4.747940118002965670e-01 4.455931478678347712e-01 4.567318259774597600e-01 4.470957089245686245e-01 4.358891902937750973e-01
3.744915375443836347e-01 4.010630067294708168e-01 4.488392418818792917e-01 4.681624201663012186e-01 4.988022073310672266e-01 4.953585622701027757e-01 4.874565471318333398e-01 5.116966420264441595e-01 4.812350757615447283e-01 5.173141592807466438e-01 5.013320969801668969e-01 5.046123568547765670e-01 5.151107840769080237e-01 5.143153259356423312e-01 5.030934959488927438e-01 4.989376852633287673e-01 4.777205660227260564e-01 4.920487443455423548e-01 4.695097064894405148e-01 5.027563579818603579e-01 4.640541850788306166e-01 4.597684524039650222e-01 4.664355845512143106e-01 4.869293810702306491e-01 4.846680410009551743e-01 4.910356946882614704e-01 4.613657837484710367e-01 4.867048662840078310e-01 4.692818997346704935e-01 4.415085718537876125e-01
3.457388866578093300e-01 4.015016399571846861e-01 4.397519129911576785e-01 4.659388122522574172e-01 4.847506160943000908e-01 4.908136826685591814e-01 4.986377503296207658e-01 4.781894713474791891e-01 5.122642601856290945e-01 4.819249838138769948e-01 5.165979412579942975e-01 5.122531850619639338e-01 5.061380209176441491e-01 5.038343679962725696e-01 5.474713160651323296e-01 5.074595714315333073e-01 4.959447412548555478e-01 4.558787474787588945e-01 4.902891216359518411e-01 4.511354022735407088e-01 5.018583968470511358e-01 4.765185692571365927e-01 4.931454712021205444e-01 4.884086689156078021e-01 4.960595694741102291e-01 4.711731446700731518e-01 4.640183095844320760e-01 4.621361047805382927e-01 4.602809052751781760e-01 4.731739679939507282e-01
3.687613297639189547e-01 4.038553881962675396e-01 4.462080914312173685e-01 4.698135383592287884e-01 4.883575828453237122e-01 4.864233934390412295e-01 4.746043721136379845e-01 4.605114492074798282e-01 4.966378741229097726e-01 4.978418600277870198e-01 4.965703356770962973e-01 4.826730352651172340e-01 4.903955706226236222e-01 5.103038882939688881e-01 4.907909335575945109e-01 5.341633040938265076e-01 5.280019272766773852e-01 5.084256502949383583e-01 4.561844464891472439e-01 4.960660176071295946e-01 4.694266931538281784e-01 4.852766851742091880e-01 4.797291299350440741e-01 4.726810808242347117e-01 4.760068331905922268e-01 4.558483003106045817e-01 4.564568375129027245e-01 4.635427812425815808e-01 4.644503693189926397e-01 4.595302060999554294e-01
4.157415444421648232e-01 4.293701462172153094e-01 4.338021757962944869e-01 4.361755137674919180e-01 4.739456865546287645e-01 4.996484529699916077e-01 4.949135124733049507e-01 4.692058689583273878e-01 4.573962616485632293e-01 5.094016581593829862e-01 5.009259251257004442e-01 5.019087838141294000e-01 4.915565276906606051e-01 5.084165125650015327e-01 5.205056886558623308e-01 5.108561449092097195e-01 5.164979585736474421e-01 5.142168990480564528e-01 4.982310945226657295e-01 4.900888282977179378e-01 4.793631164509671305e-01 4.635633727490296452e-01 4.737140051964527920e-01 4.601564196983958799e-01 4.568924041326202223e-01 4.472646531993104135e-01 4.383487826457681535e-01 4.430347844341653851e-01 4.452306947360453182e-01 4.668533574781975060e-01
3.966130537273199752e-01 4.155627618329039152e-01 4.283552468186240247e-01 4.333542257037482637e-01 4.683767593480404612e-01 4.504075742197253818e-01 4.700120272770250129e-01 4.885759327790865636e-01 4.472343569534668606e-01 4.941987198023986005e-01 5.004999338666090702e-01 4.946230505895872764e-01 5.052833467513314636e-01 4.779353697620080110e-01 5.056552474808396758e-01 4.957300054019472269e-01 5.090141583893066368e-01 5.076240505711672180e-01 5.073575434180908061e-01 5.053621618499771762e-01 4.930634567620338915e-01 4.801921075235035530e-01 4.954705305862274756e-01 4.796987622273877205e-01 4.815546834050261071e-01 4.883106749847145878e-01 4.656705384585854701e-01 4.376781499812184006e-01 4.416767172261248930e-01 4.441498018650884005e-01
4.059159631215103481e-01 4.118052858873674227e-01 4.291013919182116165e-01 4.632578921091474733e-01 4.553059196288352095e-01 4.629132390918667128e-01 4.702285850556028324e-01 4.886566417068748946e-01 4.752191999263355449e-01 4.624398393658321060e-01 4.896373464416470256e-01 4.925701844220064518e-01 4.994706322624950512e-01 5.036264137797520357e-01 4.809597806665068531e-01 4.803789095452505320e-01 4.915064712961522697e-01 5.015051892853695792e-01 5.117259400514045931e-01 5.237069580099275035e-01 4.970203997418879416e-01 5.138587332377049233e-01 4.836422213156166827e-01 4.880508053567503834e-01 4.904847363489744372e-01 4.878360394603286077e-01 4.860078741765944677e-01 4.634921425067672907e-01 4.415988442641012868e-01 4.675293399703377983e-01
4.357291851528918847e-01 4.524022235676112280e-01 4.587860429786806415e-01 4.559360731857893256e-01 4.511640822317901089e-01 4.640030123082454216e-01 4.736155859014322123e-01 4.847482761652346928e-01 4.989941696754460754e-01 4.691108428820637277e-01 4.707735844271872527e-01 4.834811776437730746e-01 4.834729392501427858e-01 5.070500717376514865e-01 4.873190041277506435e-01 4.634625555019736276e-01 4.998134892560212039e-01 4.895699688296513141e-01 4.772799237379900528e-01 5.120125765326570821e-01 4.979607884111557081e-01 4.906898761352515570e-01 4.893634431320439404e-01 5.169839379315778194e-01 4.930248525239869783e-01 4.831723049266529180e-01 4.786948797689258850e-01 4.574704193930356766e-01 4.817662376548496606e-01 4.605721628236513210e-01
4.350869978969585938e-01 4.402063428354162089e-01 4.622556309060978363e-01 4.721262702429558367e-01 4.821547956924238654e-01 4.681992885662006332e-01 4.931209128238827066e-01 4.800238938517046305e-01 5.027077727900017834e-01 4.892630033991463012e-01 4.571896868920347634e-01 4.601743938759857433e-01 4.938026758721543730e-01 4.824574157448091594e-01 4.953251078129528584e-01 4.671567954450365767e-01 4.435564379844227911e-01 4.755911017831997989e-01 4.964935538018636074e-01 4.893825404551147562e-01 5.081337069438851550e-01 4.746042777158071546e-01 4.783280160624885369e-01 4.598203170578522569e-01 4.951855934664511349e-01 4.805121138832784133e-01 4.856835963947649937e-01 4.936427522936461809e-01 4.751579928566395661e-01 5.011734060830568271e-01
4.313361687742965911e-01 4.241533016607079154e-01 4.503286566952595660e-01 4.701252906298237222e-01 4.941496489614820020e-01 4.959692074787794835e-01 4.928389518934038205e-01 4.859786903048795015e-01 4.832621277604629562e-01 4.855485163951147043e-01 4.671745813252578539e-01 4.731027020813469708e-01 4.737640838111544239e-01 4.766872869398560697e-01 5.056950523231524830e-01 4.821479619102921332e-01 4.579419715995682871e-01 4.516372897409049458e-01 4.524289880866085301e-01 4.978456346377678199e-01 4.733538912692131784e-01 5.305951157751557234e-01 4.632554722613659304e-01 4.877882008222431676e-01 4.734515478070333572e-01 4.752508689812990350e-01 4.723524070486160853e-01 4.721283214150971963e-01 4.921192244395742321e-01 4.794771738814290751e-01
3.968658873365041861e-01 4.291010936082062521e-01 4.686233273845437641e-01 4.679867910589886604e-01 4.918382009255395926e-01 5.197652279291742339e-01 4.998816935299588149e-01 4.840390949581866997e-01 4.809633273228298145e-01 4.725418499159053654e-01 4.786846290163846440e-01 4.538612691915607233e-01 4.811146537182242611e-01 4.558436438383766665e-01 4.722612350915615931e-01 5.121471375473004572e-01 4.781711784364611195e-01 4.619947341213099246e-01 4.575389884351057090e-01 4.586605027881118235e-01 4.887649058687081882e-01 4.767089891577266925e-01 5.266759847998774280e-01 4.586084137074104561e-01 4.879143392973767090e-01 4.768775196652421666e-01 4.847717454744286947e-01 4.801826650889696180e-01 4.499415974218001213e-01 4.471043489411061223e-01
4.012348024442987660e-01 4.344360602210839417e-01 4.601303876657331093e-01 4.957677029531147306e-01 4.939714263102585878e-01 4.990649013889230101e-01 5.155980211002693103e-01 4.863542050657589377e-01 4.742967968947972568e-01 4.726486959925504383e-01 4.720843377203936542e-01 4.626917069989834874e-01 4.633010717697095271e-01 4.794247214924884370e-01 4.451535685372873252e-01 4.890600425742899215e-01 4.886987694681969030e-01 4.558952908936888537e-01 4.604680944234859630e-01 4.805697529863258710e-01 4.619542047387129036e-01 4.799587221121165981e-01 4.648138189597347258e-01 5.100810537890803076e-01 4.544880522153964542e-01 4.763313758981029267e-01 4.603344552346894658e-01 4.942835901439421864e-01 4.701168396919033210e-01 4.634160751278207924e-01
4.244929666934957324e-01 4.438642477142313303e-01 4.504790204644141816e-01 4.673049261523429254e-01 4.769632847842376067e-01 4.937656597467268704e-01 4.971648689528966880e-01 4.971516350258592953e-01 4.703882549226698351e-01 4.605166377626577767e-01 4.457164634278112936e-01 4.758903876647807007e-01 4.610780069754695787e-01 4.777108929905540813e-01 4.668105003144502052e-01 4.723878931026164185e-01 4.779895674811546757e-01 4.739241561671044822e-01 4.476186688549033121e-01 4.680406480841590722e-01 4.683124032416536853e-01 4.569281398219254831e-01 4.848512168801190070e-01 4.736109980252593554e-01 4.867204404431381137e-01 4.457053712108586252e-01 4.890058820132741069e-01 4.586038199474516963e-01 4.686481233082232523e-01 4.410813814539694677e-01
4.242923179150039359e-01 4.457273349073275770e-01 4.415192048184631290e-01 4.470106149341653845e-01 4.767841765821045907e-01 4.867220358156131854e-01 4.869358666446884087e-01 4.698145667406913306e-01 4.855492458896105701e-01 4.591514337130570556e-01 4.606460162025804439e-01 4.479786368829170029e-01 4.813956935350400812e-01 4.544017749036211029e-01 4.739146737775355445e-01 4.713332735726062928e-01 4.689482359533383993e-01 4.846623470707392412e-01 4.629187415527141192e-01 4.523713747653289596e-01 4.638428865778380650e-01 4.562990162653914328e-01 4.681925490682535829e-01 4.936545451303760434e-01 4.678740211712685837e-01 4.640539531084495461e-01 4.575038647237643641e-01 4.886086090945472304e-01 4.704077044655365913e-01 4.714293051116055233e-01
4.142406534670585172e-01 4.377904738566554266e-01 4.433947721610291270e-01 4.349393036852611250e-01 4.551968897865899533e-01 4.710521705938991444e-01 4.905762581948402978e-01 4.634560760959253178e-01 4.720028777073568271e-01 4.667592899054417432e-01 4.413531068156726911e-01 4.553530006208218461e-01 4.833783364167521523e-01 4.709469912159845451e-01 4.655368647186267639e-01 4.586185976482458626e-01 4.824610204327275942e-01 4.818559591354590332e-01 4.719782062781492371e-01 4.445627404786571812e-01 4.593412668971662005e-01 4.614983476300433818e-01 4.461029280842900291e-01 4.917740852679965413e-01 4.871939340893224335e-01 4.709412646245897394e-01 4.580905282778497956e-01 4.534579935898905845e-01 4.822130212808060090e-01 4.753757456235144785e-01
4.152333842496402361e-01 4.234159187309878281e-01 4.402823468107883720e-01 4.342885004903049850e-01 4.393433495883604656e-01 4.657797009106133812e-01 4.811478156626490255e-01 4.848299576381925879e-01 4.599557175464427106e-01 4.691477654111452233e-01 4.506357935010098514e-01 4.435406600594720139e-01 4.541082992241851635e-01 4.812087806406674662e-01 4.626065380451855336e-01 4.643111819693859776e-01 4.722176041068870123e-01 4.858295026354134127e-01 4.817328831397180711e-01 4.613995681512252367e-01 4.479832191047668499e-01 4.719832421064268924e-01 4.615154662446371847e-01 4.401336962954541243e-01 4.856737581663173042e-01 4.860402777007115094e-01 4.696866918118260403e-01 4.613501915947571530e-01 4.466924892401570868e-01 4.775466778886733321e-01
